t, x, y, u, v
7024.0, -4.17848e+06,4.99991e+06,-6020.83,-5001.01
7025.0, -4.1845e+06,4.99491e+06,-6014.81,-5008.21
7026.0, -4.19051e+06,4.9899e+06,-6008.78,-5015.41
7027.0, -4.19652e+06,4.98488e+06,-6002.74,-5022.6
7028.0, -4.20253e+06,4.97986e+06,-5996.7,-5029.78
7029.0, -4.20852e+06,4.97483e+06,-5990.64,-5036.95
7030.0, -4.21451e+06,4.96979e+06,-5984.58,-5044.12
7031.0, -4.2205e+06,4.96475e+06,-5978.51,-5051.28
7032.0, -4.22648e+06,4.9597e+06,-5972.43,-5058.43
7033.0, -4.23245e+06,4.95464e+06,-5966.34,-5065.58
7034.0, -4.23842e+06,4.94957e+06,-5960.24,-5072.72
7035.0, -4.24438e+06,4.9445e+06,-5954.14,-5079.85
7036.0, -4.25033e+06,4.93942e+06,-5948.02,-5086.97
7037.0, -4.25628e+06,4.93433e+06,-5941.9,-5094.08
7038.0, -4.26222e+06,4.92924e+06,-5935.77,-5101.19
7039.0, -4.26816e+06,4.92414e+06,-5929.63,-5108.29
7040.0, -4.27409e+06,4.91903e+06,-5923.48,-5115.39
7041.0, -4.28001e+06,4.91391e+06,-5917.33,-5122.47
7042.0, -4.28593e+06,4.90879e+06,-5911.16,-5129.55
7043.0, -4.29184e+06,4.90366e+06,-5904.99,-5136.62
7044.0, -4.29774e+06,4.89853e+06,-5898.81,-5143.68
7045.0, -4.30364e+06,4.89338e+06,-5892.62,-5150.74
7046.0, -4.30953e+06,4.88823e+06,-5886.42,-5157.79
7047.0, -4.31542e+06,4.88307e+06,-5880.21,-5164.83
7048.0, -4.3213e+06,4.87791e+06,-5873.99,-5171.86
7049.0, -4.32717e+06,4.87274e+06,-5867.77,-5178.89
7050.0, -4.33304e+06,4.86756e+06,-5861.54,-5185.9
7051.0, -4.3389e+06,4.86237e+06,-5855.3,-5192.91
7052.0, -4.34476e+06,4.85718e+06,-5849.05,-5199.92
7053.0, -4.35061e+06,4.85198e+06,-5842.79,-5206.91
7054.0, -4.35645e+06,4.84677e+06,-5836.52,-5213.9
7055.0, -4.36229e+06,4.84156e+06,-5830.25,-5220.88
7056.0, -4.36812e+06,4.83634e+06,-5823.97,-5227.85
7057.0, -4.37394e+06,4.83111e+06,-5817.68,-5234.82
7058.0, -4.37976e+06,4.82587e+06,-5811.38,-5241.78
7059.0, -4.38557e+06,4.82063e+06,-5805.07,-5248.73
7060.0, -4.39138e+06,4.81538e+06,-5798.76,-5255.67
7061.0, -4.39717e+06,4.81013e+06,-5792.43,-5262.6
7062.0, -4.40297e+06,4.80487e+06,-5786.1,-5269.53
7063.0, -4.40875e+06,4.7996e+06,-5779.76,-5276.45
7064.0, -4.41453e+06,4.79432e+06,-5773.41,-5283.36
